"Id","DateCreated","DateUpdated","DeviceId","DeviceType","DeviceModel","RequestType","ImageUrl","Latitude","Longitude","City","State","ZipCode","Directionality","Description","StatusType","HasBeenForwarded","InitialBoundaryName"
"42928","6/12/2012 7:46:32 PM","6/12/2012 8:42:47 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.630079000000000","-158.071915000000000","Haleiwa","HI","96712","I Don't Know","Pot hole.... When trucks drive by in the night it create a very loud noise. Thanks for making our state better!","Closed","True","Honolulu County, HI"
"42925","6/12/2012 6:58:46 PM","6/12/2012 8:52:01 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.481699000000000","-157.981903000000000","Mililani","HI","96789","I Don't Know","Light is broken","ReferredToDept","True","Honolulu County, HI"
"42924","6/12/2012 6:52:30 PM","6/12/2012 8:45:48 PM","","Apple","iPhone 4 (CDMA)","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.388138000000000","-158.034241000000000","Waipahu","HI","96797","I Don't Know","Kunia rd and kupuna lp. Illegal sign. This sign always gets reposted when removed. It says: Driver's Ed 368-2887","ReferredToDept","True","Honolulu County, HI"
"42923","6/12/2012 6:51:51 PM","6/12/2012 9:36:01 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.481657000000000","-157.981934000000000","Mililani","HI","96789","I Don't Know","Street light is out!","ReferredToDept","True","Honolulu County, HI"
"42898","6/12/2012 7:37:10 AM","6/12/2012 8:55:26 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.315697000000000","-158.032180000000000","Ewa Beach","HI","96706","I Don't Know","Corner of kaiwawalo and keoneula in Ewa beach. By the bew swim center in kamakana @ hoakelei. This vehicle has been sitting here for a long time. Tags are expired...march '11.","ReferredToDept","True","Honolulu County, HI"
"42897","6/12/2012 7:10:42 AM","6/12/2012 10:22:06 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.318665000000000","-157.867508000000000","Honolulu","HI","96817","I Don't Know","A homeless person is camping on the sidewalk by the Costco parking lot.","ReferredToDept","True","Honolulu, HI"
"42896","6/12/2012 7:06:14 AM","6/12/2012 10:54:20 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.314132000000000","-158.032652000000000","Ewa Beach","HI","96706","I Don't Know","Red Chevy z71 been here for months and safety inspection is expired...may 2011.","ReferredToDept","True","Honolulu County, HI"
"42895","6/12/2012 6:50:09 AM","6/12/2012 10:56:00 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.314198000000000","-158.032700000000000","Ewa Beach","HI","96706","I Don't Know","Safety tags are expired...may 2011. Been sitting here for months and HOA refuses to tow it","ReferredToDept","True","Honolulu County, HI"
"42892","6/12/2012 5:53:10 AM","6/12/2012 11:01:52 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.404209000000000","-158.024124000000000","Waipahu","HI","96797","I Don't Know","Light out","ReferredToDept","True","Honolulu County, HI"
"42891","6/12/2012 5:52:53 AM","6/12/2012 11:07:00 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.404627000000000","-158.024734000000000","Waipahu","HI","96797","I Don't Know","Light out","ReferredToDept","True","Honolulu County, HI"
"42890","6/12/2012 5:47:11 AM","6/12/2012 11:09:17 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.407196000000000","-158.026505000000000","Waipahu","HI","96797","I Don't Know","Light out","ReferredToDept","True","Honolulu County, HI"
"42889","6/12/2012 5:44:59 AM","6/12/2012 11:10:39 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.408051000000000","-158.027252000000000","Waipahu","HI","96797","I Don't Know","Light out","ReferredToDept","True","Honolulu County, HI"
"42888","6/12/2012 4:30:53 AM","7/28/2012 6:29:15 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.382124000000000","-157.756653000000000","Kailua","HI","96734","I Don't Know","Street light has been out for months. Pole #2","ReferredToDept","True","Honolulu County, HI"
"42886","6/12/2012 4:04:22 AM","6/12/2012 11:22:26 PM","","Android","HTC PH39100","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.290481883761780","-157.827229699602100","Honolulu","HI","96826","East","moped license number has been scratched off the sticker.","ReferredToDept","True","Honolulu, HI"
"42880","6/12/2012 2:04:15 AM","6/12/2012 11:25:04 PM","","Apple","iPhone 4S","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.344517000000000","-157.826721000000000","Honolulu","HI","96817","I Don't Know","Trash dump site","ReferredToDept","True","Honolulu, HI"
"42879","6/12/2012 2:01:30 AM","7/11/2012 9:12:37 AM","","Apple","iPod Touch 4G","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.382011000000000","-157.998428000000000","Waipahu","HI","96797","I Don't Know","Hole in rode.3inches wide","ReferredToDept","True","Honolulu County, HI"
"42878","6/12/2012 1:59:12 AM","6/12/2012 11:38:38 PM","","Android","HTC Glacier","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.283622704803072","-157.835411111053840","Honolulu","HI","96815","Northwest","Red light is not working on the right side signal in the north bound direction.","ReferredToDept","True","Honolulu, HI"
"42877","6/12/2012 1:40:39 AM","6/12/2012 11:41:43 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.395363000000000","-157.966629000000000","Pearl City","HI","96782","I Don't Know","875 Puu Kula Drive. One of the garbage containers ha a hole in it.","ReferredToDept","True","Honolulu County, HI"
"42869","6/12/2012 12:36:58 AM","6/18/2012 6:24:53 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.373615000000000","-158.138641000000000","Waianae","HI","96792","I Don't Know","Refuges worker on my street makes messes like this all the time AND he grumble if the cans are full. I don't get it maybe he should find another job.","ReferredToDept","True","Honolulu County, HI"
"42868","6/12/2012 12:36:18 AM","6/13/2012 6:13:27 PM","","Apple","iPhone 3GS","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.394617000000000","-157.957108000000000","Pearl City","HI","96782","I Don't Know","Maroon Motorcycle license 098 XJS","ReferredToDept","True","Honolulu County, HI"
"42865","6/12/2012 12:33:33 AM","6/13/2012 6:10:40 PM","","Apple","iPhone 3GS","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.394632000000000","-157.957108000000000","Pearl City","HI","96782","I Don't Know","White Ford Utility Puck up Truck. License PYC 942. This is the second submittal.","ReferredToDept","True","Honolulu County, HI"
"42862","6/12/2012 12:28:44 AM","6/13/2012 6:05:06 PM","","Apple","iPhone 3GS","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.394104000000000","-157.956726000000000","Pearl City","HI","96782","I Don't Know","White Ford Pick Up Truck License NST018","ReferredToDept","True","Honolulu County, HI"
"42859","6/12/2012 12:09:40 AM","6/13/2012 6:02:25 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298376000000000","-157.843933000000000","Honolulu","HI","96814","I Don't Know","Homeless woman living in white station wagon. Car resides on corner in front of park entrance. Woman's liter and feedings for bird are along sidewalk. Station wagon has moved from that corner to Elm St against the sidewalk under the trees. She continues to feed birds and leaves the trash on sidewalk.","ReferredToDept","True","Honolulu, HI"
"42847","6/11/2012 9:23:41 PM","6/13/2012 12:34:39 AM","","Android","PC36100","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.273603439331055","-157.815658569335940","Honolulu","HI","96815","Southwest","Van parked in front of driveway","ReferredToDept","True","Honolulu, HI"
"42832","6/11/2012 6:47:53 PM","6/13/2012 12:29:30 AM","","Android","HTC Liberty","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.403424937867577","-158.161959730766650","Waianae","HI","96792","Northeast","this person parks in front of this fire hydrant every day.","ReferredToDept","True","Honolulu County, HI"
"42823","6/11/2012 5:25:28 PM","6/11/2012 5:25:30 PM","","Android","SGH-T959V","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.475439071655273","-158.011108398437500","Mililani","HI","96789","South","large trailer blocking street.","Received","True","Honolulu County, HI"
"42821","6/11/2012 5:21:47 PM","7/6/2012 1:08:08 AM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.341604000000000","-158.027527000000000","Ewa Beach","HI","96706","I Don't Know","GZZ 369 vehicle sitting for a month on corner","ReferredToDept","True","Honolulu County, HI"
"42819","6/11/2012 4:55:28 PM","6/12/2012 10:00:13 PM","","Apple","iPhone 4","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.283463000000000","-157.815781000000000","Honolulu","HI","96816","I Don't Know","Abandoned manhole cover on the curb in front of Heco pole 77. This manhole cover has been here since Winam Avenue was re-paved a few months ago.","ReferredToDept","True","Honolulu, HI"
"42814","6/11/2012 4:22:36 PM","6/12/2012 9:48:55 PM","","Android","DROID2 GLOBAL","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.501963000000000","-158.002557000000000","Wahiawa","HI","96786","East","Vehicle was left over 2 weeks. Owner(s) who drive this vehicle does not live on this street.","ReferredToDept","True","Honolulu County, HI"
"42804","6/11/2012 4:52:35 AM","7/2/2012 6:44:07 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.334854000000000","-157.858414000000000","Honolulu","HI","96817","I Don't Know","Abandoned vehicle","ReferredToDept","True","Honolulu, HI"
"42802","6/11/2012 4:40:36 AM","6/12/2012 9:35:39 PM","","Apple","iPhone 3GS","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.339010000000000","-158.037689000000000","Ewa Beach","HI","96706","I Don't Know","The sprinklers are broken they are flooding the street","CouldNotVerify","True","Honolulu County, HI"
"42801","6/11/2012 4:40:00 AM","6/12/2012 9:34:35 PM","","Android","SGH-T989","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.348325729370117","-157.911743164062500","Honolulu","HI","96818","West","Missing section of sidewalk","ReferredToDept","True","Honolulu, HI"
"42800","6/11/2012 4:25:02 AM","6/12/2012 9:32:26 PM","","Apple","iPhone 4","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.291138000000000","-157.837799000000000","Honolulu","HI","96814","I Don't Know","Homeless encampment.","ReferredToDept","True","Honolulu, HI"
"42799","6/11/2012 4:21:12 AM","6/12/2012 9:30:01 PM","","Apple","iPhone 4S","Tree Or Plant Maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.416977000000000","-158.003647000000000","Waipahu","HI","96797","I Don't Know","Tree branches from Uke'e Street are over my property & causing major droppings of leaves and piss into my property, 94-1001 Puana St. Please remove branches that are over my property. Thank you!","ReferredToDept","True","Honolulu County, HI"
"42798","6/11/2012 3:58:17 AM","6/12/2012 9:17:41 PM","","Android","PH44100","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.319373675202538","-158.004824330941600","Ewa Beach","HI","96706","Northeast","license plate PFT 041. Vehicle has been at same location since March 2012, unknown owner.","ReferredToDept","True","Honolulu County, HI"
"42797","6/11/2012 3:50:44 AM","6/12/2012 9:08:42 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.304932000000000","-157.837631000000000","Honolulu","HI","96822","I Don't Know","Vehicle parked in spot over a week","ReferredToDept","True","Honolulu, HI"
"42794","6/11/2012 3:15:28 AM","6/12/2012 9:05:09 PM","","Apple","iPhone 4S","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.289606000000000","-157.832199000000000","Honolulu","HI","96826","I Don't Know","The container is chained to the sign pole which Is missing the sign Haven't seen anyone around it","ReferredToDept","True","Honolulu, HI"
"42792","6/11/2012 2:38:03 AM","6/12/2012 8:54:17 PM","","Apple","iPhone 4","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.334851000000000","-157.835471000000000","Honolulu","HI","96817","I Don't Know","Excessive trash on sidewalk and a tripping hazard to pedestrians. Also very unsightly.","CouldNotVerify","True","Honolulu, HI"
"42782","6/10/2012 10:14:26 PM","6/12/2012 8:53:17 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.262108000000000","-157.797409000000000","Honolulu","HI","96816","I Don't Know","This street light is on 24 hours a day. Maybe the sensor is broken","ReferredToDept","True","Honolulu, HI"
"42779","6/10/2012 9:53:01 PM","6/12/2012 8:51:21 PM","","Apple","iPhone 4S","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.262108000000000","-157.797409000000000","Honolulu","HI","96816","I Don't Know","Raised sidewalk someone can trip and fall.","ReferredToDept","True","Honolulu, HI"
"42777","6/10/2012 9:40:47 PM","6/12/2012 8:49:08 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.423738000000000","-157.752304000000000","Kailua","HI","96734","I Don't Know","This abandon vehicle has been there for over 3 months and I have reported it three times. License number PSU 482 Thank you for your assistance. Gene Maestasgenemaestas","ReferredToDept","True","Honolulu County, HI"
"42770","6/10/2012 7:25:55 PM","6/12/2012 8:41:51 PM","","Android","ADR6400L","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.403443943023685","-158.007859497070370","Waipahu","HI","96797","Northeast","jga597","ReferredToDept","True","Honolulu County, HI"
"42752","6/10/2012 5:55:07 AM","6/12/2012 8:39:32 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.289890000000000","-157.821548000000000","Honolulu","HI","96826","I Don't Know","This vehicle has not been moved for over 1 month. Owner is using the stall as own personal.","ReferredToDept","True","Honolulu, HI"
"42751","6/10/2012 4:40:12 AM","6/12/2012 8:36:24 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298317000000000","-157.803406000000000","Honolulu","HI","96816","I Don't Know","White and blue truck that has been parked and has not moved in two weeks. License plate is ""CHEWYZ"".","ReferredToDept","True","Honolulu, HI"
"42750","6/10/2012 3:48:40 AM","6/12/2012 8:32:29 PM","","Android","PG86100","Other","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.273399353027344","-157.822586059570300","Honolulu","HI","96815","Southwest","Kamehameha Day parade in Waikiki","NotAnIssue","True","Honolulu, HI"
